"","TaxonID","class","scientificName","documentType","urls"
"897",10761,"Malacostraca","Faxonius quadruncus","CriticalHabitatDesignationURLs","https://www.govinfo.gov/link/fr/88/25512"
"898",8226,"Malacostraca","Faxonius virginiensis","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/225877"
"899",10766,"Malacostraca","Faxonius roberti","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/163714"
"900",10767,"Malacostraca","Faxonius wagneri","SpeciesStatusAssessmentURLs","https://ecos.fws.gov/ServCat/DownloadFile/163713"
"901",6944,"Malacostraca","Procaris hawaiana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Hawaiian_Archipelago_Recovery_Plan_20221214.pdf"
"902",6944,"Malacostraca","Procaris hawaiana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3080.pdf"
"903",1392,"Bivalvia","Parvaspina steinstansana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/TarRiverSpinymussel Recovery Plan Amendment.pdf"
"904",1392,"Bivalvia","Parvaspina steinstansana","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/Tar River Spinymussel Recovery Plan.pdf"
"905",1392,"Bivalvia","Parvaspina steinstansana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3208.pdf"
"906",1392,"Bivalvia","Parvaspina steinstansana","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2238.pdf"
"907",6893,"Bivalvia","Epioblasma perobliqua","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/900125.pdf"
"908",6893,"Bivalvia","Epioblasma perobliqua","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3232.pdf"
"909",6893,"Bivalvia","Epioblasma perobliqua","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2021.pdf"
"910",6893,"Bivalvia","Epioblasma perobliqua","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/1523.pdf"
"911",2212,"Bivalvia","Parvaspina collina","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/900924b.pdf"
"912",2212,"Bivalvia","Parvaspina collina","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/4027.pdf"
"913",1981,"Bivalvia","Pleuronaia gibber","RecoveryPlanURLs","https://ecos.fws.gov/docs/recovery_plan/920813.pdf"
"914",1981,"Bivalvia","Pleuronaia gibber","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/3809.pdf"
"915",1981,"Bivalvia","Pleuronaia gibber","ReviewURLs","https://ecosphere-documents-production-public.s3.amazonaws.com/sams/public_docs/species_nonpublish/2310.pdf"
